"Year","Country","Population","AverageTemperature","MinTemperature","MaxTemperature","Country Name","GDP","Emissions","TotalDeaths","TotalAffected","TotalDamage"
2001,"RUS",145976083,-4.49066666666667,-4.71108333333333,-4.27025,"Russian Federation",3.07e+11,10.6696034,1129,394079,308300
2001,"USA",284968955,9.78558333333333,9.64683333333333,9.92433333333333,"United States",1.06e+13,19.63650507,517,205538,8361800
2002,"AUS",19651400,22.4608333333333,22.29075,22.6309166666667,"Australia",3.94e+11,17.37045177,2,373,2050000
2002,"BGD",136600667,25.3803333333333,25.0169166666667,25.74375,"Bangladesh",54724081491,0.246756218,1340,1721574,0
2002,"BRA",180151021,25.8003333333333,25.6395833333333,25.9610833333333,"Brazil",5.08e+11,1.844379611,321,322913,11000
2002,"CAN",31362000,-4.36283333333333,-4.60008333333333,-4.12558333333333,"Canada",7.58e+11,16.55937785,2,1072,0
2002,"CHN",1280400000,7.79566666666667,7.62683333333333,7.9645,"China",1.47e+12,3.007083197,3196,285295604,6156800
2002,"DEU",82488495,9.63733333333333,9.47725,9.79741666666667,"Germany",2.08e+12,10.0586725,120,331098,13650000
2002,"ESP",41431558,14.6479166666667,14.4301666666667,14.8656666666667,"Spain",7.05e+11,7.591280782,33,1802,10047407
2002,"FRA",61805267,14.0481666666667,13.8395,14.2568333333333,"France",1.49e+12,6.068664472,52,3751,1191000
2002,"GBR",59370479,9.67966666666667,9.46575,9.89358333333333,"United Kingdom",1.77e+12,8.904123108,26,750,400050
2002,"IDN",217508059,26.529,26.3389166666667,26.7190833333333,"Indonesia",1.96e+11,1.410233797,526,609945,351600
2002,"IND",1089807112,24.913,24.71925,25.10675,"India",5.08e+11,0.967381128,3882,342029618,961910
2002,"ITA",57059007,13.934,13.7346666666667,14.1333333333333,"Italy",1.27e+12,7.932323042,121,29651,1942000
2002,"JPN",127445000,12.8373333333333,12.6741666666667,13.0005,"Japan",4.12e+12,9.573130135,7,101047,25500
2002,"KOR",47644736,12.8171666666667,12.58075,13.0535833333333,"Korea, Rep.",6.09e+11,9.77299975,385,92705,4555000
2002,"MEX",104355608,21.225,20.9873333333333,21.4626666666667,"Mexico",7.72e+11,3.970934988,268,516917,1050000
2002,"NGA",128666710,27.46425,27.04125,27.88725,"Nigeria",59116847822,0.728060755,2190,24320,0
2002,"PAK",144654143,22.0255,21.7354166666667,22.3155833333333,"Pakistan",72306820396,0.788667608,315,160083,30
2002,"RUS",145306046,-4.12291666666667,-4.33108333333333,-3.91475,"Russian Federation",3.45e+11,10.71590102,759,409841,1010970
2002,"USA",287625193,9.81616666666667,9.67383333333333,9.9585,"United States",1.1e+13,19.61340408,508,175374,10820100
2003,"AUS",19895400,22.4403333333333,22.2151666666667,22.6655,"Australia",4.66e+11,16.90195895,6,5196,470000
2003,"BGD",139019001,25.2808333333333,24.9098333333333,25.6518333333333,"Bangladesh",60158929188,0.25660216,1713,553360,0
2003,"BRA",182482149,25.621,25.3899166666667,25.8520833333333,"Brazil",5.58e+11,1.762482362,412,756196,303000
2003,"CAN",31676000,-3.8595,-4.123,-3.596,"Canada",8.92e+11,17.46119914,50,2878,690000
2003,"CHN",1288400000,7.522,7.30416666666667,7.73983333333333,"China",1.66e+12,3.524074093,2752,219643698,16368511
2003,"DEU",82534176,9.49425,9.26941666666667,9.71908333333333,"Germany",2.51e+12,9.969354525,9370,9,1950000
2003,"ESP",42187645,14.9969166666667,14.736,15.2578333333333,"Spain",9.07e+11,7.611166445,15162,246,880000
2003,"FRA",62244886,14.3379166666667,14.0668333333333,14.609,"France",1.84e+12,6.115998108,19565,30171,5900050
2003,"GBR",59647577,9.74208333333333,9.4885,9.99566666666667,"United Kingdom",2.04e+12,9.053277839,301,4,0
2003,"IDN",220545214,26.4455,26.2235833333333,26.6674166666667,"Indonesia",2.35e+11,1.436404464,777,688273,4961
2003,"IND",1108027848,24.6499166666667,24.3934166666667,24.9064166666667,"India",6e+11,0.992391683,3024,8101172,613000
2003,"ITA",57313203,14.2969166666667,14.04725,14.5465833333333,"Italy",1.57e+12,8.17175128,20172,1666,5766352
2003,"JPN",127718000,12.507,12.287,12.727,"Japan",4.45e+12,9.725282059,46,24484,1319000
2003,"KOR",47892330,12.6465833333333,12.41,12.8831666666667,"Korea, Rep.",6.81e+11,9.734649494,563,80199,4500000
2003,"MEX",105640453,21.3294166666667,21.0609166666667,21.5979166666667,"Mexico",7.29e+11,4.16704652,88,241673,216300
2003,"NGA",131972533,27.429,26.9985,27.8595,"Nigeria",67655813930,0.769980197,900,210486,2570
2003,"PAK",147703401,21.4320833333333,21.0816666666667,21.7825,"Pakistan",83244801093,0.804958723,699,1269004,0
2003,"RUS",144648257,-3.83283333333333,-4.08825,-3.57741666666667,"Russian Federation",4.3e+11,11.09064748,176,1002800,10600
2003,"USA",290107933,9.75508333333333,9.55883333333333,9.95133333333333,"United States",1.15e+13,19.56410453,434,275631,18971400
2004,"AUS",20127400,22.2869166666667,22.1229166666667,22.4509166666667,"Australia",6.12e+11,17.02651535,6,4385,112500
2004,"BGD",141307489,25.3863333333333,24.9980833333333,25.7745833333333,"Bangladesh",65108544250,0.266823041,1517,36893159,2700000
2004,"BRA",184738458,25.4965,25.2985,25.6945,"Brazil",6.69e+11,1.828671981,275,155490,2000370
2004,"CAN",31995000,-4.92308333333333,-5.15533333333333,-4.69083333333333,"Canada",1.02e+12,17.25891114,10,1000,3e+05
2004,"CHN",1296075000,7.71275,7.5165,7.909,"China",1.96e+12,4.037990651,2545,53102165,4327480
2004,"DEU",82516260,9.05341666666667,8.85516666666667,9.25166666666667,"Germany",2.82e+12,9.898682369,2,150,142000
2004,"ESP",42921895,14.3964166666667,14.1656666666667,14.6271666666667,"Spain",1.07e+12,7.908050681,39,1700,17285
2004,"FRA",62704895,13.6640833333333,13.4355833333333,13.8925833333333,"France",2.12e+12,6.120078568,39,54,0
2004,"GBR",59987905,9.73733333333333,9.53558333333333,9.93908333333333,"United Kingdom",2.4e+12,8.989140127,21,1161,96000
2004,"IDN",223614649,26.4348333333333,26.2368333333333,26.6328333333333,"Indonesia",2.57e+11,1.509898209,166956,800126,4583100
2004,"IND",1126135777,24.6345833333333,24.4355833333333,24.8335833333333,"India",7e+11,1.025027608,18410,33861550,3798800
2004,"ITA",57685327,13.5598333333333,13.3496666666667,13.77,"Italy",1.8e+12,8.216487201,28,207,0
2004,"JPN",127761000,13.4356666666667,13.2645,13.6068333333333,"Japan",4.82e+12,9.909203497,271,421619,45093500
2004,"KOR",48082519,13.3650833333333,13.1385833333333,13.5915833333333,"Korea, Rep.",7.65e+11,10.03018386,24,9768,827595
2004,"MEX",106995583,20.9248333333333,20.7163333333333,21.1333333333333,"Mexico",7.82e+11,4.124551403,52,4090,3600
2004,"NGA",135393616,27.5695,27.2576666666667,27.8813333333333,"Nigeria",87845420504,0.77037715,626,37466,0
2004,"PAK",150780300,22.1430833333333,21.8380833333333,22.4480833333333,"Pakistan",97977766198,0.872801659,274,13575,0
2004,"RUS",144067054,-4.49358333333333,-4.71783333333333,-4.26933333333333,"Russian Federation",5.91e+11,11.12062698,408,14435,62759
2004,"USA",292805298,9.6675,9.49441666666667,9.84058333333333,"United States",1.23e+13,19.65837118,240,5101062,55730270
2005,"AUS",20394800,22.8968333333333,22.7411666666667,23.0525,"Australia",6.93e+11,17.16971145,31,4420,140000
2005,"BGD",143431101,25.532,25.238,25.826,"Bangladesh",69442943089,0.275246594,997,1187006,0
2005,"BRA",186917361,25.806,25.64225,25.96975,"Brazil",8.92e+11,1.858087992,115,41986,0
2005,"CAN",32312000,-3.30875,-3.51383333333333,-3.10366666666667,"Canada",1.17e+12,17.25108328,4,6561,357000
2005,"CHN",1303720000,7.4135,7.2445,7.5825,"China",2.29e+12,4.523178064,3124,83955848,11822775
2005,"DEU",82469422,9.12841666666667,8.96358333333333,9.29325,"Germany",2.86e+12,9.666372234,4,617,790000
2005,"ESP",43653155,14.3035833333333,14.1064166666667,14.50075,"Spain",1.16e+12,8.097058048,38,1,2050000
2005,"FRA",63179351,13.69425,13.4959166666667,13.8925833333333,"France",2.2e+12,6.099598855,71,4080,10000
2005,"GBR",60401206,9.65525,9.44683333333333,9.86366666666667,"United Kingdom",2.52e+12,8.982938536,11,3000,7e+05
2005,"IDN",226712730,26.45375,26.27125,26.63625,"Indonesia",2.86e+11,1.508480596,1743,153323,5000
2005,"IND",1144118674,24.4954166666667,24.3138333333333,24.677,"India",8.09e+11,1.068563218,6280,28668727,7650000
2005,"ITA",57969484,13.0285833333333,12.8181666666667,13.239,"Italy",1.85e+12,8.166090128,61,103,0
2005,"JPN",127773000,12.5559166666667,12.3991666666667,12.7126666666667,"Japan",4.76e+12,9.698882518,243,278834,1433000
2005,"KOR",48184561,12.3566666666667,12.146,12.5673333333333,"Korea, Rep.",8.98e+11,9.607269847,53,17847,165500
2005,"MEX",108472228,21.4135,21.21925,21.60775,"Mexico",8.77e+11,4.299365235,120,2983703,7910000
2005,"NGA",138939478,27.7245833333333,27.2911666666667,28.158,"Nigeria",1.12e+11,0.763411354,1556,38087,147
2005,"PAK",153909667,21.2724166666667,20.9554166666667,21.5894166666667,"Pakistan",1.1e+11,0.887768063,74710,12659596,5230000
2005,"RUS",143518523,-3.49808333333333,-3.71133333333333,-3.28483333333333,"Russian Federation",7.64e+11,11.25352867,183,9341,23668
2005,"USA",295516599,9.89266666666667,9.75591666666667,10.0294166666667,"United States",1.31e+13,19.59188523,2072,851349,159060330
2006,"AUS",20697900,22.2644166666667,22.0561666666667,22.4726666666667,"Australia",7.46e+11,17.65139831,4,10271,1282354
2006,"BGD",145368004,25.7656666666667,25.4918333333333,26.0395,"Bangladesh",71819083684,0.299529173,384,237662,0
2006,"BRA",189012412,25.517,25.281,25.753,"Brazil",1.11e+12,1.839393859,227,116000,0
2006,"CAN",32570505,-2.46016666666667,-2.68091666666667,-2.23941666666667,"Canada",1.32e+12,16.69669436,1,3900,0
2006,"CHN",1311020000,7.948,7.75825,8.13775,"China",2.75e+12,4.980314197,3081,88746960,12463691
2006,"DEU",82376451,9.706,9.49391666666667,9.91808333333333,"Germany",3e+12,9.911476012,61,1328,0
2006,"ESP",44397319,15.1059166666667,14.8713333333333,15.3405,"Spain",1.26e+12,7.88419571,68,39,659000
2006,"FRA",63621381,14.1438333333333,13.9130833333333,14.3745833333333,"France",2.32e+12,5.906266386,1406,622,0
2006,"GBR",60846820,9.94341666666667,9.706,10.1808333333333,"United Kingdom",2.69e+12,8.89871022,0,0,0
2006,"IDN",229838202,26.38175,26.169,26.5945,"Indonesia",3.65e+11,1.50157677,8202,3973939,3314243
2006,"IND",1161977719,24.7320833333333,24.51325,24.9509166666667,"India",9.2e+11,1.121981504,1997,7387865,3390000
2006,"ITA",58143979,13.7873333333333,13.5429166666667,14.03175,"Italy",1.94e+12,8.072145596,18,268,0
2006,"JPN",127854000,12.7570833333333,12.5573333333333,12.9568333333333,"Japan",4.53e+12,9.632048618,72,23450,2500000
2006,"KOR",48438292,12.9033333333333,12.6789166666667,13.12775,"Korea, Rep.",1.01e+12,9.716605676,61,4633,0
2006,"MEX",110092378,21.4180833333333,21.1814166666667,21.65475,"Mexico",9.75e+11,4.353173578,199,270720,2700
2006,"NGA",142614094,27.7950833333333,27.4531666666667,28.137,"Nigeria",1.45e+11,0.693421339,940,13137,0
2006,"PAK",157093993,21.6369166666667,21.2641666666667,22.0096666666667,"Pakistan",1.37e+11,0.929856974,642,8277,0
2006,"RUS",143049528,-4.763,-5.025,-4.501,"Russian Federation",9.9e+11,11.66912207,548,19929,1187411
2006,"USA",298379912,9.9745,9.79516666666667,10.1538333333333,"United States",1.39e+13,19.09406652,398,83664,6422360
2007,"AUS",20827600,22.48675,22.3289166666667,22.6445833333333,"Australia",8.52e+11,17.86526004,22,5843,1400000
2007,"BGD",147139191,25.34375,25.03575,25.65175,"Bangladesh",79611888213,0.301630726,5786,23215230,2414000
2007,"BRA",191026637,25.668,25.5006666666667,25.8353333333333,"Brazil",1.4e+12,1.901371917,269,1211655,125000
2007,"CAN",32887928,-4.06091666666667,-4.27458333333333,-3.84725,"Canada",1.46e+12,16.85588274,6,500,0
2007,"CHN",1317885000,8.12675,7.991,8.2625,"China",3.55e+12,5.334909929,2220,120118869,8004698
2007,"DEU",82266372,9.9975,9.82133333333333,10.1736666666667,"Germany",3.44e+12,9.488039888,32,160,5500000
2007,"ESP",45226803,14.2413333333333,14.0084166666667,14.47425,"Spain",1.48e+12,7.920890716,62,4479,4e+05
2007,"FRA",64016227,13.8965833333333,13.6995,14.0936666666667,"France",2.66e+12,5.76638517,31,924,250000
2007,"GBR",61322463,9.7975,9.62008333333333,9.97491666666667,"United Kingdom",3.07e+12,8.617163681,27,374701,9708000
2007,"IDN",232989141,26.2930833333333,26.1125,26.4736666666667,"Indonesia",4.32e+11,1.611855395,1387,1260336,1671000
2007,"IND",1179681239,24.6499166666667,24.474,24.8258333333333,"India",1.2e+12,1.19320986,2717,38163386,376151
2007,"ITA",58438310,14.0733333333333,13.86475,14.2819166666667,"Italy",2.2e+12,7.917347216,48,7,0
2007,"JPN",128001000,13.1921666666667,13.01875,13.3655833333333,"Japan",4.52e+12,9.782963899,87,109222,13810000
2007,"KOR",48683638,13.2929166666667,13.068,13.5178333333333,"Korea, Rep.",1.12e+12,10.18156704,37,1602,70000
2007,"MEX",111836346,21.0793333333333,20.8733333333333,21.2853333333333,"Mexico",1.05e+12,4.296635487,210,1858220,3600000
2007,"NGA",146417024,27.6900833333333,27.0709166666667,28.30925,"Nigeria",1.66e+11,0.649213947,814,55145,0
2007,"PAK",160332974,21.6909166666667,21.4886666666667,21.8931666666667,"Pakistan",1.52e+11,0.991029936,988,1653011,1947118
2007,"RUS",142805088,-2.97508333333333,-3.20408333333333,-2.74608333333333,"Russian Federation",1.3e+12,11.67245657,294,21827,445752
2007,"USA",301231207,9.8375,9.6955,9.9795,"United States",1.45e+13,19.21789784,382,668178,9663000
2008,"AUS",21249200,22.2259166666667,22.0596666666667,22.3921666666667,"Australia",1.05e+12,18.16087566,8,20400,2515000
2008,"BGD",148805814,25.3895,25.1274166666667,25.6515833333333,"Bangladesh",91631278239,0.332727819,121,764490,0
2008,"BRA",192979029,25.4103333333333,25.24775,25.5729166666667,"Brazil",1.7e+12,2.008670258,417,1916781,1110000
2008,"CAN",33245773,-4.29525,-4.51516666666667,-4.07533333333333,"Canada",1.55e+12,16.87519788,2,14918,0
2008,"CHN",1324655000,7.56608333333333,7.39491666666667,7.73725,"China",4.6e+12,5.701915025,89232,136908837,111233000
2008,"DEU",82110097,9.64216666666667,9.447,9.83733333333333,"Germany",3.75e+12,9.506321178,28,208,2700000
2008,"ESP",45954106,14.2295,13.9961666666667,14.4628333333333,"Spain",1.64e+12,7.165531607,183,41,0
2008,"FRA",64374989,13.5815,13.38725,13.77575,"France",2.92e+12,5.690501415,5,2706,80000
2008,"GBR",61806995,9.34825,9.15441666666667,9.54208333333333,"United Kingdom",2.89e+12,8.424423983,8,3300,50000
2008,"IDN",236159276,26.06525,25.8979166666667,26.2325833333333,"Indonesia",5.1e+11,1.763895139,206,487533,1733
2008,"IND",1197146906,24.406,24.2279166666667,24.5840833333333,"India",1.19e+12,1.310097833,2517,14699400,170000
2008,"ITA",58826731,13.88125,13.6828333333333,14.0796666666667,"Italy",2.39e+12,7.60176497,9,300,278000
2008,"JPN",128063000,12.8749166666667,12.6911666666667,13.0586666666667,"Japan",5.04e+12,9.449533972,108,50934,277000
2008,"KOR",49054708,13.0279166666667,12.8075833333333,13.24825,"Korea, Rep.",1e+12,10.34742286,50,23,0
2008,"MEX",113661809,21.08525,20.88575,21.28475,"Mexico",1.11e+12,4.339644436,151,520080,75000
2008,"NGA",150347390,27.3256666666667,26.9001666666667,27.7511666666667,"Nigeria",2.08e+11,0.639510536,404,79,0
2008,"PAK",163644603,21.5351666666667,21.3281666666667,21.7421666666667,"Pakistan",1.7e+11,0.972050346,302,366143,113000
2008,"RUS",142742350,-3.30541666666667,-3.51808333333333,-3.09275,"Russian Federation",1.66e+12,12.01450651,121,5256,0
2008,"USA",304093966,8.95141666666667,8.80816666666667,9.09466666666667,"United States",1.47e+13,18.46176387,383,13391451,58187000
2009,"AUS",21691700,22.6905833333333,22.50625,22.8749166666667,"Australia",9.26e+11,18.20018196,560,36569,1510000
2009,"BGD",150454708,25.9049166666667,25.6474166666667,26.1624166666667,"Bangladesh",1.02e+11,0.357158767,563,4504600,270000
2009,"BRA",194895996,25.6005833333333,25.4149166666667,25.78625,"Brazil",1.67e+12,1.883811784,466,1992255,745000
2009,"CAN",33628571,-4.13508333333333,-4.36691666666667,-3.90325,"Canada",1.37e+12,15.96156016,18,204,5e+05
2009,"CHN",1331260000,7.8095,7.64041666666667,7.97858333333333,"China",5.11e+12,6.010102433,1144,128764797,9031552
2009,"DEU",81902307,9.35916666666667,9.1585,9.55983333333333,"Germany",3.42e+12,8.818595562,16,0,70000
2009,"ESP",46362946,14.9680833333333,14.7300833333333,15.2060833333333,"Spain",1.5e+12,6.216973378,20,0,1900000
2009,"FRA",64707044,13.9416666666667,13.737,14.1463333333333,"France",2.69e+12,5.438356727,18,200,3200000
2009,"GBR",62276270,9.45333333333333,9.2445,9.66216666666667,"United Kingdom",2.38e+12,7.574622131,24,4127,484000
2009,"IDN",239340478,26.455,26.2575,26.6525,"Indonesia",5.4e+11,1.865165403,2027,2877515,2381430
2009,"IND",1214270132,25.1466666666667,24.9816666666667,25.3116666666667,"India",1.32e+12,1.431844254,2416,11099040,2934000
2009,"ITA",59095365,14.0529166666667,13.8098333333333,14.296,"Italy",2.19e+12,6.795651486,364,61257,2635000
2009,"JPN",128047000,12.9338333333333,12.73225,13.1354166666667,"Japan",5.23e+12,8.620816388,105,32848,1400000
2009,"KOR",49307835,12.9493333333333,12.67625,13.2224166666667,"Korea, Rep.",9.02e+11,10.32010949,17,14,0
2009,"MEX",115505228,21.5460833333333,21.3401666666667,21.752,"Mexico",9e+11,4.120600766,121,293986,40000
2009,"NGA",154402181,27.9029166666667,27.5231666666667,28.2826666666667,"Nigeria",1.69e+11,0.49698548,1994,185327,0
2009,"PAK",167049580,21.9114166666667,21.6914166666667,22.1314166666667,"Pakistan",1.68e+11,0.950832112,244,75381,0
2009,"RUS",142785342,-4.6085,-4.83833333333333,-4.37866666666667,"Russian Federation",1.22e+12,11.02385623,365,117,1320000
2009,"USA",306771529,9.13708333333333,8.97241666666667,9.30175,"United States",1.44e+13,17.15773779,221,11339,12256000
2010,"AUS",22031750,22.0781666666667,21.89675,22.2595833333333,"Australia",1.14e+12,17.74084505,84,186042,10129000
2010,"BGD",152149102,25.9403333333333,25.6756666666667,26.205,"Bangladesh",1.15e+11,0.393936699,370,887702,0
2010,"BRA",196796269,25.8124166666667,25.6544166666667,25.9704166666667,"Brazil",2.21e+12,2.132937571,430,306967,802000
2010,"CAN",34005274,-1.88791666666667,-2.1065,-1.66933333333333,"Canada",1.61e+12,15.723167,0,0,0
2010,"CHN",1337705000,7.54841666666667,7.35475,7.74208333333333,"China",6.1e+12,6.560520007,7998,180658297,22675436
2010,"DEU",81776930,8.009,7.8215,8.1965,"Germany",3.42e+12,9.279634012,41,656,1e+06
2010,"ESP",46576897,14.246,14.0268333333333,14.4651666666667,"Spain",1.43e+12,5.816416366,17,40,340000
2010,"FRA",65027507,13.1154166666667,12.9074166666667,13.3234166666667,"France",2.64e+12,5.428980862,81,500079,5730000
2010,"GBR",62766365,8.39433333333333,8.18775,8.60091666666667,"United Kingdom",2.44e+12,7.857836486,0,0,500
2010,"IDN",242524123,26.537,26.3321666666667,26.7418333333333,"Indonesia",7.55e+11,1.767907879,1374,225449,78000
2010,"IND",1230980691,25.0508333333333,24.844,25.2576666666667,"India",1.66e+12,1.397008906,2161,4280183,2149000
2010,"ITA",59277417,13.3249166666667,13.0856666666667,13.5641666666667,"Italy",2.13e+12,6.83837457,14,325,872000
2010,"JPN",128070000,13.2155833333333,13.028,13.4031666666667,"Japan",5.7e+12,9.148316038,202,15004,0
2010,"KOR",49554112,12.63975,12.3974166666667,12.8820833333333,"Korea, Rep.",1.09e+12,11.43631663,68,41571,0
2010,"MEX",117318941,20.8529166666667,20.6351666666667,21.0706666666667,"Mexico",1.06e+12,3.957657664,294,1600374,7066000
2010,"NGA",158578261,28.00425,27.657,28.3515,"Nigeria",3.69e+11,0.57711138,2245,1561559,30000
2010,"PAK",170560182,22.0879166666667,21.8665833333333,22.30925,"Pakistan",1.77e+11,0.946268168,2466,20397957,9598000
2010,"RUS",142849449,-4.52058333333333,-4.73825,-4.30291666666667,"Russian Federation",1.52e+12,11.69434812,56100,55836,3666000
2010,"USA",309338421,9.50558333333333,9.3505,9.66066666666667,"United States",1.5e+13,17.44216612,197,12761,29412500
2011,"AUS",22340024,21.767,21.5800833333333,21.9539166666667,"Australia",1.39e+12,17.53887776,11,7637,2554000
2011,"BGD",153911916,25.2050833333333,24.8850833333333,25.5250833333333,"Bangladesh",1.29e+11,0.412011186,165,1672706,0
2011,"BRA",198686688,25.4289166666667,25.2240833333333,25.63375,"Brazil",2.62e+12,2.211587235,1072,2157766,1002000
2011,"CAN",34342780,-3.55708333333333,-3.78966666666667,-3.3245,"Canada",1.79e+12,15.63975962,20,9023,2300000
2011,"CHN",1344130000,7.35708333333333,7.17475,7.53941666666667,"China",7.57e+12,7.241515419,1375,124273739,12048115
2011,"DEU",80274983,9.81958333333333,9.61941666666667,10.01975,"Germany",3.76e+12,9.12485921,14,0,0
2011,"ESP",46742697,15.3210833333333,15.0631666666667,15.579,"Spain",1.49e+12,5.788018458,33,17700,2e+05
2011,"FRA",65342775,14.4795833333333,14.2685833333333,14.6905833333333,"France",2.86e+12,5.077911491,6,2300,0
2011,"GBR",63258918,9.90791666666667,9.683,10.1328333333333,"United Kingdom",2.62e+12,7.079297626,0,0,0
2011,"IDN",245707511,26.20225,26.0076666666667,26.3968333333333,"Indonesia",8.93e+11,2.456844744,536,29189,5850
2011,"IND",1247236029,24.4155833333333,24.20225,24.6289166666667,"India",1.82e+12,1.47668635,1495,12829805,2034625
2011,"ITA",59379449,14.1731666666667,13.90275,14.4435833333333,"Italy",2.28e+12,6.702557614,272,49,545000
2011,"JPN",127833000,12.73775,12.5475,12.928,"Japan",6.16e+12,9.317426666,19976,394615,212520000
2011,"KOR",49936638,12.3635,12.0904166666667,12.6365833333333,"Korea, Rep.",1.2e+12,11.80296873,143,31029,52000
2011,"MEX",119090017,21.5993333333333,21.354,21.8446666666667,"Mexico",1.18e+12,4.067755192,153,3650602,597700
2011,"NGA",162877076,27.62225,27.17775,28.06675,"Nigeria",4.12e+11,0.587523023,1034,52417,4500
2011,"PAK",174184265,21.76825,21.54775,21.98875,"Pakistan",2.14e+11,0.929801105,646,5401830,2500000
2011,"RUS",142960868,-3.40158333333333,-3.62283333333333,-3.18033333333333,"Russian Federation",2.05e+12,12.334881,308,14427,24015
2011,"USA",311644280,9.54991666666667,9.37683333333333,9.723,"United States",1.55e+13,16.97345609,833,431478,59433000
2012,"AUS",22742475,22.0245,21.7875,22.2615,"Australia",1.54e+12,17.06614082,79,16000,588000
2012,"BGD",155727053,25.5335833333333,25.186,25.8811666666667,"Bangladesh",1.33e+11,0.433487963,764,5658189,0
2012,"BRA",200560983,25.7170833333333,25.4860833333333,25.9480833333333,"Brazil",2.47e+12,2.343570115,92,4299029,1631000
2012,"CAN",34750545,-3.17683333333333,-3.47691666666667,-2.87675,"Canada",1.82e+12,14.89063564,11,1500,1084000
2012,"CHN",1350695000,7.07708333333333,6.81383333333333,7.34033333333333,"China",8.56e+12,7.424750916,1092,44562865,19754533
2012,"DEU",80425823,9.22716666666667,8.98266666666667,9.47166666666667,"Germany",3.54e+12,9.199299757,20,9,0
2012,"ESP",46773055,14.58,14.2765833333333,14.8834166666667,"Spain",1.34e+12,5.660938803,14,641,395000
2012,"FRA",65659789,13.7071666666667,13.424,13.9903333333333,"France",2.68e+12,5.075063887,12,0,0
2012,"GBR",63700300,9.03741666666667,8.77291666666667,9.30191666666667,"United Kingdom",2.66e+12,7.355898277,8,3785,2946000
2012,"IDN",248883232,26.3220833333333,26.0775,26.5666666666667,"Indonesia",9.18e+11,2.559750233,295,52294,1000
2012,"IND",1263065852,24.6408333333333,24.3699166666667,24.91175,"India",1.83e+12,1.598098637,1026,4281193,244000
2012,"ITA",59539717,14.079,13.7365,14.4215,"Italy",2.07e+12,6.205413858,136,26764,17137601
2012,"JPN",127629000,12.5656666666667,12.30875,12.8225833333333,"Japan",6.2e+12,9.63862829,186,102288,1702400
2012,"KOR",50199853,12.3916666666667,12.0931666666667,12.6901666666667,"Korea, Rep.",1.22e+12,11.63282456,27,6298,829000
2012,"MEX",120828307,21.6524166666667,21.3279166666667,21.9769166666667,"Mexico",1.2e+12,4.107686314,124,136079,1175000
2012,"NGA",167297284,27.4079166666667,26.7595,28.0563333333333,"Nigeria",4.61e+11,0.588789917,774,7016036,501000
2012,"PAK",177911533,21.198,20.9579166666667,21.4380833333333,"Pakistan",2.24e+11,0.918978434,1125,5050613,2500000
2012,"RUS",143201676,-3.90175,-4.24325,-3.56025,"Russian Federation",2.21e+12,12.78497902,520,49029,1757000
2012,"USA",313993272,10.2610833333333,10.0455833333333,10.4765833333333,"United States",1.62e+13,16.3042868,318,93151,98471000
2013,"CAN",35152370,-1.64066666666667,-2.17433333333333,-1.107,"Canada",1.84e+12,14.71197182,61,102100,7545000
2013,"MEX",122535969,22.2192222222222,21.8541111111111,22.5843333333333,"Mexico",1.27e+12,4.001602493,337,173759,5702000
2013,"USA",316234505,11.2971111111111,10.9783333333333,11.6158888888889,"United States",1.67e+13,16.31435182,230,215376,17987400
