Year,Country,Population,AverageTemperature,Country.Name,GDP,Emissions,TotalDeaths,TotalAffected,TotalDamage,MeanTemperature,anamoly
2002,CHN,1280400000,7.79566666666667,China,1470000000000,3.007083197,3196,285295604,6156800,7.13916981132075,-0.656496855345916
2002,DEU,82488495,9.63733333333333,Germany,2080000000000,10.0586725,120,331098,13650000,9.22469696969697,-0.412636363636359
2002,ESP,41431558,14.6479166666667,Spain,705000000000,7.591280782,33,1802,10047407,14.113213836478,-0.534702830188708
2002,FRA,61805267,14.0481666666667,France,1490000000000,6.068664472,52,3751,1191000,13.3241273584906,-0.724039308176129
2002,GBR,59370479,9.67966666666667,United Kingdom,1770000000000,8.904123108,26,750,400050,8.96133173076923,-0.718334935897438
2002,IDN,217508059,26.529,Indonesia,196000000000,1.410233797,526,609945,351600,26.1597699275362,-0.369230072463772
2002,IND,1089807112,24.913,India,508000000000,0.967381128,3882,342029618,961910,24.3524496855346,-0.560550314465409
2002,ITA,57059007,13.934,Italy,1270000000000,7.932323042,121,29651,1942000,13.2578726415094,-0.676127358490572
2002,JPN,127445000,12.8373333333333,Japan,4120000000000,9.573130135,7,101047,25500,12.4686210691824,-0.368712264150908
2002,KOR,47644736,12.8171666666667,"Korea, Rep.",609000000000,9.77299975,385,92705,4555000,12.4023286163522,-0.414838050314501
2002,MEX,104355608,21.225,Mexico,772000000000,3.970934988,268,516917,1050000,20.9283667695473,-0.296633230452681
2002,NGA,128666710,27.46425,Nigeria,59116847822,0.728060755,2190,24320,0,27.0908977987421,-0.373352201257855
2002,PAK,144654143,22.0255,Pakistan,72306820396,0.788667608,315,160083,30,21.0765581761006,-0.948941823899375
2002,RUS,145306046,-4.12291666666667,Russian Federation,345000000000,10.71590102,759,409841,1010970,-4.24909126984127,-0.126174603174599
2002,USA,287625193,9.81616666666667,United States,11000000000000,19.61340408,508,175374,10820100,9.175704218107,-0.640462448559674
2003,AUS,19895400,22.4403333333333,Australia,466000000000,16.90195895,6,5196,470000,22.0145471698113,-0.42578616352198
2003,BGD,139019001,25.2808333333333,Bangladesh,60158929188,0.25660216,1713,553360,0,25.3278983739837,0.047065040650438
2003,BRA,182482149,25.621,Brazil,558000000000,1.762482362,412,756196,303000,25.2288349056604,-0.392165094339621
2003,CAN,31676000,-3.8595,Canada,892000000000,17.46119914,50,2878,690000,-4.37132716049383,-0.511827160493827
2003,CHN,1288400000,7.522,China,1660000000000,3.524074093,2752,219643698,16368511,7.13916981132075,-0.382830188679246
2003,DEU,82534176,9.49425,Germany,2510000000000,9.969354525,9370,9,1950000,9.22469696969697,-0.269553030303028
2003,ESP,42187645,14.9969166666667,Spain,907000000000,7.611166445,15162,246,880000,14.113213836478,-0.883702830188708
2003,FRA,62244886,14.3379166666667,France,1840000000000,6.115998108,19565,30171,5900050,13.3241273584906,-1.01378930817613
2003,GBR,59647577,9.74208333333333,United Kingdom,2040000000000,9.053277839,301,4,0,8.96133173076923,-0.780751602564099
2003,IDN,220545214,26.4455,Indonesia,235000000000,1.436404464,777,688273,4961,26.1597699275362,-0.285730072463771
2003,IND,1108027848,24.6499166666667,India,600000000000,0.992391683,3024,8101172,613000,24.3524496855346,-0.297466981132111
2003,ITA,57313203,14.2969166666667,Italy,1570000000000,8.17175128,20172,1666,5766352,13.2578726415094,-1.03904402515727
2003,JPN,127718000,12.507,Japan,4450000000000,9.725282059,46,24484,1319000,12.4686210691824,-0.038378930817608
2003,KOR,47892330,12.6465833333333,"Korea, Rep.",681000000000,9.734649494,563,80199,4500000,12.4023286163522,-0.2442547169811
2003,MEX,105640453,21.3294166666667,Mexico,729000000000,4.16704652,88,241673,216300,20.9283667695473,-0.401049897119378
2003,NGA,131972533,27.429,Nigeria,67655813930,0.769980197,900,210486,2570,27.0908977987421,-0.338102201257854
2003,PAK,147703401,21.4320833333333,Pakistan,83244801093,0.804958723,699,1269004,0,21.0765581761006,-0.355525157232673
2003,RUS,144648257,-3.83283333333333,Russian Federation,430000000000,11.09064748,176,1002800,10600,-4.24909126984127,-0.416257936507939
2003,USA,290107933,9.75508333333333,United States,11500000000000,19.56410453,434,275631,18971400,9.175704218107,-0.579379115226335
2004,AUS,20127400,22.2869166666667,Australia,612000000000,17.02651535,6,4385,112500,22.0145471698113,-0.272369496855379
2004,BGD,141307489,25.3863333333333,Bangladesh,65108544250,0.266823041,1517,36893159,2700000,25.3278983739837,-0.058434959349562
2004,BRA,184738458,25.4965,Brazil,669000000000,1.828671981,275,155490,2000370,25.2288349056604,-0.267665094339623
2004,CAN,31995000,-4.92308333333333,Canada,1020000000000,17.25891114,10,1000,300000,-4.37132716049383,0.551756172839503
2004,CHN,1296075000,7.71275,China,1960000000000,4.037990651,2545,53102165,4327480,7.13916981132075,-0.573580188679245
2004,DEU,82516260,9.05341666666667,Germany,2820000000000,9.898682369,2,150,142000,9.22469696969697,0.171280303030301
2004,ESP,42921895,14.3964166666667,Spain,1070000000000,7.908050681,39,1700,17285,14.113213836478,-0.28320283018871
2004,FRA,62704895,13.6640833333333,France,2120000000000,6.120078568,39,54,0,13.3241273584906,-0.339955974842729
2004,GBR,59987905,9.73733333333333,United Kingdom,2400000000000,8.989140127,21,1161,96000,8.96133173076923,-0.776001602564099
2004,IDN,223614649,26.4348333333333,Indonesia,257000000000,1.509898209,166956,800126,4583100,26.1597699275362,-0.275063405797074
2004,IND,1126135777,24.6345833333333,India,700000000000,1.025027608,18410,33861550,3798800,24.3524496855346,-0.282133647798709
2004,ITA,57685327,13.5598333333333,Italy,1800000000000,8.216487201,28,207,0,13.2578726415094,-0.301960691823872
2004,JPN,127761000,13.4356666666667,Japan,4820000000000,9.909203497,271,421619,45093500,12.4686210691824,-0.967045597484308
2004,KOR,48082519,13.3650833333333,"Korea, Rep.",765000000000,10.03018386,24,9768,827595,12.4023286163522,-0.962754716981101
2004,MEX,106995583,20.9248333333333,Mexico,782000000000,4.124551403,52,4090,3600,20.9283667695473,0.00353343621402
2004,NGA,135393616,27.5695,Nigeria,87845420504,0.77037715,626,37466,0,27.0908977987421,-0.478602201257857
2004,PAK,150780300,22.1430833333333,Pakistan,97977766198,0.872801659,274,13575,0,21.0765581761006,-1.06652515723268
2004,RUS,144067054,-4.49358333333333,Russian Federation,591000000000,11.12062698,408,14435,62759,-4.24909126984127,0.244492063492061
2004,USA,292805298,9.6675,United States,12300000000000,19.65837118,240,5101062,55730270,9.175704218107,-0.491795781893005
2005,AUS,20394800,22.8968333333333,Australia,693000000000,17.16971145,31,4420,140000,22.0145471698113,-0.882286163521982
2005,BGD,143431101,25.532,Bangladesh,69442943089,0.275246594,997,1187006,0,25.3278983739837,-0.204101626016261
2005,BRA,186917361,25.806,Brazil,892000000000,1.858087992,115,41986,0,25.2288349056604,-0.577165094339623
2005,CAN,32312000,-3.30875,Canada,1170000000000,17.25108328,4,6561,357000,-4.37132716049383,-1.06257716049383
2005,CHN,1303720000,7.4135,China,2290000000000,4.523178064,3124,83955848,11822775,7.13916981132075,-0.274330188679246
2005,DEU,82469422,9.12841666666667,Germany,2860000000000,9.666372234,4,617,790000,9.22469696969697,0.096280303030301
2005,ESP,43653155,14.3035833333333,Spain,1160000000000,8.097058048,38,1,2050000,14.113213836478,-0.190369496855309
2005,FRA,63179351,13.69425,France,2200000000000,6.099598855,71,4080,10000,13.3241273584906,-0.370122641509429
2005,GBR,60401206,9.65525,United Kingdom,2520000000000,8.982938536,11,3000,700000,8.96133173076923,-0.693918269230769
2005,IDN,226712730,26.45375,Indonesia,286000000000,1.508480596,1743,153323,5000,26.1597699275362,-0.293980072463771
2005,IND,1144118674,24.4954166666667,India,809000000000,1.068563218,6280,28668727,7650000,24.3524496855346,-0.142966981132108
2005,ITA,57969484,13.0285833333333,Italy,1850000000000,8.166090128,61,103,0,13.2578726415094,0.229289308176128
2005,JPN,127773000,12.5559166666667,Japan,4760000000000,9.698882518,243,278834,1433000,12.4686210691824,-0.087295597484308
2005,KOR,48184561,12.3566666666667,"Korea, Rep.",898000000000,9.607269847,53,17847,165500,12.4023286163522,0.045661949685501
2005,MEX,108472228,21.4135,Mexico,877000000000,4.299365235,120,2983703,7910000,20.9283667695473,-0.485133230452679
2005,NGA,138939478,27.7245833333333,Nigeria,112000000000,0.763411354,1556,38087,147,27.0908977987421,-0.633685534591155
2005,PAK,153909667,21.2724166666667,Pakistan,110000000000,0.887768063,74710,12659596,5230000,21.0765581761006,-0.195858490566074
2005,RUS,143518523,-3.49808333333333,Russian Federation,764000000000,11.25352867,183,9341,23668,-4.24909126984127,-0.751007936507939
2005,USA,295516599,9.89266666666667,United States,13100000000000,19.59188523,2072,851349,159060330,9.175704218107,-0.716962448559675
2006,AUS,20697900,22.2644166666667,Australia,746000000000,17.65139831,4,10271,1282354,22.0145471698113,-0.249869496855382
2006,BGD,145368004,25.7656666666667,Bangladesh,71819083684,0.299529173,384,237662,0,25.3278983739837,-0.437768292682961
2006,BRA,189012412,25.517,Brazil,1110000000000,1.839393859,227,116000,0,25.2288349056604,-0.288165094339622
2006,CAN,32570505,-2.46016666666667,Canada,1320000000000,16.69669436,1,3900,0,-4.37132716049383,-1.91116049382716
2006,CHN,1311020000,7.948,China,2750000000000,4.980314197,3081,88746960,12463691,7.13916981132075,-0.808830188679246
2006,DEU,82376451,9.706,Germany,3000000000000,9.911476012,61,1328,0,9.22469696969697,-0.481303030303028
2006,ESP,44397319,15.1059166666667,Spain,1260000000000,7.88419571,68,39,659000,14.113213836478,-0.992702830188708
2006,FRA,63621381,14.1438333333333,France,2320000000000,5.906266386,1406,622,0,13.3241273584906,-0.819705974842728
2006,GBR,60846820,9.94341666666667,United Kingdom,2690000000000,8.89871022,0,0,0,8.96133173076923,-0.982084935897438
2006,IDN,229838202,26.38175,Indonesia,365000000000,1.50157677,8202,3973939,3314243,26.1597699275362,-0.221980072463772
2006,IND,1161977719,24.7320833333333,India,920000000000,1.121981504,1997,7387865,3390000,24.3524496855346,-0.379633647798709
2006,ITA,58143979,13.7873333333333,Italy,1940000000000,8.072145596,18,268,0,13.2578726415094,-0.529460691823873
2006,JPN,127854000,12.7570833333333,Japan,4530000000000,9.632048618,72,23450,2500000,12.4686210691824,-0.288462264150908
2006,KOR,48438292,12.9033333333333,"Korea, Rep.",1010000000000,9.716605676,61,4633,0,12.4023286163522,-0.5010047169811
2006,MEX,110092378,21.4180833333333,Mexico,975000000000,4.353173578,199,270720,2700,20.9283667695473,-0.489716563785979
2006,NGA,142614094,27.7950833333333,Nigeria,145000000000,0.693421339,940,13137,0,27.0908977987421,-0.704185534591154
2006,PAK,157093993,21.6369166666667,Pakistan,137000000000,0.929856974,642,8277,0,21.0765581761006,-0.560358490566074
2006,RUS,143049528,-4.763,Russian Federation,990000000000,11.66912207,548,19929,1187411,-4.24909126984127,0.513908730158731
2006,USA,298379912,9.9745,United States,13900000000000,19.09406652,398,83664,6422360,9.175704218107,-0.798795781893006
2007,AUS,20827600,22.48675,Australia,852000000000,17.86526004,22,5843,1400000,22.0145471698113,-0.472202830188682
2007,BGD,147139191,25.34375,Bangladesh,79611888213,0.301630726,5786,23215230,2414000,25.3278983739837,-0.015851626016261
2007,BRA,191026637,25.668,Brazil,1400000000000,1.901371917,269,1211655,125000,25.2288349056604,-0.439165094339621
2007,CAN,32887928,-4.06091666666667,Canada,1460000000000,16.85588274,6,500,0,-4.37132716049383,-0.310410493827157
2007,CHN,1317885000,8.12675,China,3550000000000,5.334909929,2220,120118869,8004698,7.13916981132075,-0.987580188679245
2007,DEU,82266372,9.9975,Germany,3440000000000,9.488039888,32,160,5500000,9.22469696969697,-0.772803030303029
2007,ESP,45226803,14.2413333333333,Spain,1480000000000,7.920890716,62,4479,400000,14.113213836478,-0.128119496855309
2007,FRA,64016227,13.8965833333333,France,2660000000000,5.76638517,31,924,250000,13.3241273584906,-0.572455974842729
2007,GBR,61322463,9.7975,United Kingdom,3070000000000,8.617163681,27,374701,9708000,8.96133173076923,-0.836168269230768
2007,IDN,232989141,26.2930833333333,Indonesia,432000000000,1.611855395,1387,1260336,1671000,26.1597699275362,-0.133313405797072
2007,IND,1179681239,24.6499166666667,India,1200000000000,1.19320986,2717,38163386,376151,24.3524496855346,-0.297466981132111
2007,ITA,58438310,14.0733333333333,Italy,2200000000000,7.917347216,48,7,0,13.2578726415094,-0.815460691823873
2007,JPN,128001000,13.1921666666667,Japan,4520000000000,9.782963899,87,109222,13810000,12.4686210691824,-0.723545597484309
2007,KOR,48683638,13.2929166666667,"Korea, Rep.",1120000000000,10.18156704,37,1602,70000,12.4023286163522,-0.8905880503145
2007,MEX,111836346,21.0793333333333,Mexico,1050000000000,4.296635487,210,1858220,3600000,20.9283667695473,-0.150966563785978
2007,NGA,146417024,27.6900833333333,Nigeria,166000000000,0.649213947,814,55145,0,27.0908977987421,-0.599185534591154
2007,PAK,160332974,21.6909166666667,Pakistan,152000000000,0.991029936,988,1653011,1947118,21.0765581761006,-0.614358490566072
2007,RUS,142805088,-2.97508333333333,Russian Federation,1300000000000,11.67245657,294,21827,445752,-4.24909126984127,-1.27400793650794
2007,USA,301231207,9.8375,United States,14500000000000,19.21789784,382,668178,9663000,9.175704218107,-0.661795781893005
2008,AUS,21249200,22.2259166666667,Australia,1050000000000,18.16087566,8,20400,2515000,22.0145471698113,-0.211369496855379
2008,BGD,148805814,25.3895,Bangladesh,91631278239,0.332727819,121,764490,0,25.3278983739837,-0.061601626016262
2008,BRA,192979029,25.4103333333333,Brazil,1700000000000,2.008670258,417,1916781,1110000,25.2288349056604,-0.181498427672921
2008,CAN,33245773,-4.29525,Canada,1550000000000,16.87519788,2,14918,0,-4.37132716049383,-0.076077160493827
2008,CHN,1324655000,7.56608333333333,China,4600000000000,5.701915025,89232,136908837,111233000,7.13916981132075,-0.426913522012575
2008,DEU,82110097,9.64216666666667,Germany,3750000000000,9.506321178,28,208,2700000,9.22469696969697,-0.417469696969698
2008,ESP,45954106,14.2295,Spain,1640000000000,7.165531607,183,41,0,14.113213836478,-0.116286163522009
2008,FRA,64374989,13.5815,France,2920000000000,5.690501415,5,2706,80000,13.3241273584906,-0.257372641509429
2008,GBR,61806995,9.34825,United Kingdom,2890000000000,8.424423983,8,3300,50000,8.96133173076923,-0.386918269230769
2008,IDN,236159276,26.06525,Indonesia,510000000000,1.763895139,206,487533,1733,26.1597699275362,0.094519927536229
2008,IND,1197146906,24.406,India,1190000000000,1.310097833,2517,14699400,170000,24.3524496855346,-0.053550314465408
2008,ITA,58826731,13.88125,Italy,2390000000000,7.60176497,9,300,278000,13.2578726415094,-0.623377358490572
2008,JPN,128063000,12.8749166666667,Japan,5040000000000,9.449533972,108,50934,277000,12.4686210691824,-0.406295597484307
2008,KOR,49054708,13.0279166666667,"Korea, Rep.",1000000000000,10.34742286,50,23,0,12.4023286163522,-0.6255880503145
2008,MEX,113661809,21.08525,Mexico,1110000000000,4.339644436,151,520080,75000,20.9283667695473,-0.156883230452678
2008,NGA,150347390,27.3256666666667,Nigeria,208000000000,0.639510536,404,79,0,27.0908977987421,-0.234768867924554
2008,PAK,163644603,21.5351666666667,Pakistan,170000000000,0.972050346,302,366143,113000,21.0765581761006,-0.458608490566075
2008,RUS,142742350,-3.30541666666667,Russian Federation,1660000000000,12.01450651,121,5256,0,-4.24909126984127,-0.943674603174599
2008,USA,304093966,8.95141666666667,United States,14700000000000,18.46176387,383,13391451,58187000,9.175704218107,0.224287551440325
2009,AUS,21691700,22.6905833333333,Australia,926000000000,18.20018196,560,36569,1510000,22.0145471698113,-0.676036163521982
2009,BGD,150454708,25.9049166666667,Bangladesh,102000000000,0.357158767,563,4504600,270000,25.3278983739837,-0.577018292682961
2009,BRA,194895996,25.6005833333333,Brazil,1670000000000,1.883811784,466,1992255,745000,25.2288349056604,-0.371748427672923
2009,CAN,33628571,-4.13508333333333,Canada,1370000000000,15.96156016,18,204,500000,-4.37132716049383,-0.236243827160497
2009,CHN,1331260000,7.8095,China,5110000000000,6.010102433,1144,128764797,9031552,7.13916981132075,-0.670330188679245
2009,DEU,81902307,9.35916666666667,Germany,3420000000000,8.818595562,16,0,70000,9.22469696969697,-0.134469696969699
2009,ESP,46362946,14.9680833333333,Spain,1500000000000,6.216973378,20,0,1900000,14.113213836478,-0.85486949685531
2009,FRA,64707044,13.9416666666667,France,2690000000000,5.438356727,18,200,3200000,13.3241273584906,-0.617539308176129
2009,GBR,62276270,9.45333333333333,United Kingdom,2380000000000,7.574622131,24,4127,484000,8.96133173076923,-0.492001602564098
2009,IDN,239340478,26.455,Indonesia,540000000000,1.865165403,2027,2877515,2381430,26.1597699275362,-0.29523007246377
2009,IND,1214270132,25.1466666666667,India,1320000000000,1.431844254,2416,11099040,2934000,24.3524496855346,-0.794216981132109
2009,ITA,59095365,14.0529166666667,Italy,2190000000000,6.795651486,364,61257,2635000,13.2578726415094,-0.795044025157273
2009,JPN,128047000,12.9338333333333,Japan,5230000000000,8.620816388,105,32848,1400000,12.4686210691824,-0.465212264150908
2009,KOR,49307835,12.9493333333333,"Korea, Rep.",902000000000,10.32010949,17,14,0,12.4023286163522,-0.5470047169811
2009,MEX,115505228,21.5460833333333,Mexico,900000000000,4.120600766,121,293986,40000,20.9283667695473,-0.617716563785979
2009,NGA,154402181,27.9029166666667,Nigeria,169000000000,0.49698548,1994,185327,0,27.0908977987421,-0.812018867924557
2009,PAK,167049580,21.9114166666667,Pakistan,168000000000,0.950832112,244,75381,0,21.0765581761006,-0.834858490566074
2009,RUS,142785342,-4.6085,Russian Federation,1220000000000,11.02385623,365,117,1320000,-4.24909126984127,0.359408730158731
2009,USA,306771529,9.13708333333333,United States,14400000000000,17.15773779,221,11339,12256000,9.175704218107,0.038620884773666
2010,AUS,22031750,22.0781666666667,Australia,1140000000000,17.74084505,84,186042,10129000,22.0145471698113,-0.063619496855381
2010,BGD,152149102,25.9403333333333,Bangladesh,115000000000,0.393936699,370,887702,0,25.3278983739837,-0.61243495934956
2010,BRA,196796269,25.8124166666667,Brazil,2210000000000,2.132937571,430,306967,802000,25.2288349056604,-0.583581761006322
2010,CAN,34005274,-1.88791666666667,Canada,1610000000000,15.723167,0,0,0,-4.37132716049383,-2.48341049382716
2010,CHN,1337705000,7.54841666666667,China,6100000000000,6.560520007,7998,180658297,22675436,7.13916981132075,-0.409246855345915
2010,DEU,81776930,8.009,Germany,3420000000000,9.279634012,41,656,1000000,9.22469696969697,1.21569696969697
2010,ESP,46576897,14.246,Spain,1430000000000,5.816416366,17,40,340000,14.113213836478,-0.13278616352201
2010,FRA,65027507,13.1154166666667,France,2640000000000,5.428980862,81,500079,5730000,13.3241273584906,0.208710691823871
2010,GBR,62766365,8.39433333333333,United Kingdom,2440000000000,7.857836486,0,0,500,8.96133173076923,0.566998397435901
2010,IDN,242524123,26.537,Indonesia,755000000000,1.767907879,1374,225449,78000,26.1597699275362,-0.377230072463771
2010,IND,1230980691,25.0508333333333,India,1660000000000,1.397008906,2161,4280183,2149000,24.3524496855346,-0.69838364779871
2010,ITA,59277417,13.3249166666667,Italy,2130000000000,6.83837457,14,325,872000,13.2578726415094,-0.067044025157273
2010,JPN,128070000,13.2155833333333,Japan,5700000000000,9.148316038,202,15004,0,12.4686210691824,-0.746962264150907
2010,KOR,49554112,12.63975,"Korea, Rep.",1090000000000,11.43631663,68,41571,0,12.4023286163522,-0.237421383647799
2010,MEX,117318941,20.8529166666667,Mexico,1060000000000,3.957657664,294,1600374,7066000,20.9283667695473,0.07545010288062
2010,NGA,158578261,28.00425,Nigeria,369000000000,0.57711138,2245,1561559,30000,27.0908977987421,-0.913352201257855
2010,PAK,170560182,22.0879166666667,Pakistan,177000000000,0.946268168,2466,20397957,9598000,21.0765581761006,-1.01135849056607
2010,RUS,142849449,-4.52058333333333,Russian Federation,1520000000000,11.69434812,56100,55836,3666000,-4.24909126984127,0.271492063492061
2010,USA,309338421,9.50558333333333,United States,15000000000000,17.44216612,197,12761,29412500,9.175704218107,-0.329879115226335
2011,AUS,22340024,21.767,Australia,1390000000000,17.53887776,11,7637,2554000,22.0145471698113,0.24754716981132
2011,BGD,153911916,25.2050833333333,Bangladesh,129000000000,0.412011186,165,1672706,0,25.3278983739837,0.12281504065044
2011,BRA,198686688,25.4289166666667,Brazil,2620000000000,2.211587235,1072,2157766,1002000,25.2288349056604,-0.200081761006324
2011,CAN,34342780,-3.55708333333333,Canada,1790000000000,15.63975962,20,9023,2300000,-4.37132716049383,-0.814243827160497
2011,CHN,1344130000,7.35708333333333,China,7570000000000,7.241515419,1375,124273739,12048115,7.13916981132075,-0.217913522012576
2011,DEU,80274983,9.81958333333333,Germany,3760000000000,9.12485921,14,0,0,9.22469696969697,-0.594886363636359
2011,ESP,46742697,15.3210833333333,Spain,1490000000000,5.788018458,33,17700,200000,14.113213836478,-1.20786949685531
2011,FRA,65342775,14.4795833333333,France,2860000000000,5.077911491,6,2300,0,13.3241273584906,-1.15545597484273
2011,GBR,63258918,9.90791666666667,United Kingdom,2620000000000,7.079297626,0,0,0,8.96133173076923,-0.946584935897439
2011,IDN,245707511,26.20225,Indonesia,893000000000,2.456844744,536,29189,5850,26.1597699275362,-0.042480072463771
2011,IND,1247236029,24.4155833333333,India,1820000000000,1.47668635,1495,12829805,2034625,24.3524496855346,-0.063133647798708
2011,ITA,59379449,14.1731666666667,Italy,2280000000000,6.702557614,272,49,545000,13.2578726415094,-0.915294025157273
2011,JPN,127833000,12.73775,Japan,6160000000000,9.317426666,19976,394615,212520000,12.4686210691824,-0.269128930817608
2011,KOR,49936638,12.3635,"Korea, Rep.",1200000000000,11.80296873,143,31029,52000,12.4023286163522,0.0388286163522
2011,MEX,119090017,21.5993333333333,Mexico,1180000000000,4.067755192,153,3650602,597700,20.9283667695473,-0.670966563785978
2011,NGA,162877076,27.62225,Nigeria,412000000000,0.587523023,1034,52417,4500,27.0908977987421,-0.531352201257857
2011,PAK,174184265,21.76825,Pakistan,214000000000,0.929801105,646,5401830,2500000,21.0765581761006,-0.691691823899372
2011,RUS,142960868,-3.40158333333333,Russian Federation,2050000000000,12.334881,308,14427,24015,-4.24909126984127,-0.847507936507939
2011,USA,311644280,9.54991666666667,United States,15500000000000,16.97345609,833,431478,59433000,9.175704218107,-0.374212448559675
2012,AUS,22742475,22.0245,Australia,1540000000000,17.06614082,79,16000,588000,22.0145471698113,-0.009952830188681
2012,BGD,155727053,25.5335833333333,Bangladesh,133000000000,0.433487963,764,5658189,0,25.3278983739837,-0.205684959349561
2012,BRA,200560983,25.7170833333333,Brazil,2470000000000,2.343570115,92,4299029,1631000,25.2288349056604,-0.488248427672922
2012,CAN,34750545,-3.17683333333333,Canada,1820000000000,14.89063564,11,1500,1084000,-4.37132716049383,-1.1944938271605
2012,CHN,1350695000,7.07708333333333,China,8560000000000,7.424750916,1092,44562865,19754533,7.13916981132075,0.062086477987425
2012,DEU,80425823,9.22716666666667,Germany,3540000000000,9.199299757,20,9,0,9.22469696969697,-0.002469696969699
2012,ESP,46773055,14.58,Spain,1340000000000,5.660938803,14,641,395000,14.113213836478,-0.466786163522009
2012,FRA,65659789,13.7071666666667,France,2680000000000,5.075063887,12,0,0,13.3241273584906,-0.383039308176128
2012,GBR,63700300,9.03741666666667,United Kingdom,2660000000000,7.355898277,8,3785,2946000,8.96133173076923,-0.076084935897439
2012,IDN,248883232,26.3220833333333,Indonesia,918000000000,2.559750233,295,52294,1000,26.1597699275362,-0.162313405797072
2012,IND,1263065852,24.6408333333333,India,1830000000000,1.598098637,1026,4281193,244000,24.3524496855346,-0.28838364779871
2012,ITA,59539717,14.079,Italy,2070000000000,6.205413858,136,26764,17137601,13.2578726415094,-0.821127358490573
2012,JPN,127629000,12.5656666666667,Japan,6200000000000,9.63862829,186,102288,1702400,12.4686210691824,-0.097045597484309
2012,KOR,50199853,12.3916666666667,"Korea, Rep.",1220000000000,11.63282456,27,6298,829000,12.4023286163522,0.010661949685501
2012,MEX,120828307,21.6524166666667,Mexico,1200000000000,4.107686314,124,136079,1175000,20.9283667695473,-0.724049897119379
2012,NGA,167297284,27.4079166666667,Nigeria,461000000000,0.588789917,774,7016036,501000,27.0908977987421,-0.317018867924556
2012,PAK,177911533,21.198,Pakistan,224000000000,0.918978434,1125,5050613,2500000,21.0765581761006,-0.121441823899374
2012,RUS,143201676,-3.90175,Russian Federation,2210000000000,12.78497902,520,49029,1757000,-4.24909126984127,-0.347341269841269
2012,USA,313993272,10.2610833333333,United States,16200000000000,16.3042868,318,93151,98471000,9.175704218107,-1.0853791152263
2013,CAN,35152370,-1.64066666666667,Canada,1840000000000,14.71197182,61,102100,7545000,-4.37132716049383,-2.73066049382716
2013,MEX,122535969,22.2192222222222,Mexico,1270000000000,4.001602493,337,173759,5702000,20.9283667695473,-1.29085545267488
2013,USA,316234505,11.2971111111111,United States,16700000000000,16.31435182,230,215376,17987400,9.175704218107,-2.1214068930041
